Frequency,Real part,Imaginary part,Magnitude,Angle
+2.263184E+05,+6.505788E-05,+1.941736E-04,-7.377414E+01,+1.247501E+00
+2.265625E+05,+1.082422E-04,-3.085851E-04,-6.970855E+01,-1.233436E+00
+2.268066E+05,-1.271338E-04,+2.737779E-04,-7.040399E+01,+2.005534E+00
+2.270508E+05,+5.301116E-05,-7.699590E-05,-8.058561E+01,-9.678348E-01
+2.272949E+05,+1.559582E-05,+4.664910E-05,-8.616298E+01,+1.248156E+00
+2.275391E+05,-1.349066E-06,-8.815352E-05,-8.109419E+01,-1.586099E+00
+2.277832E+05,-1.209158E-04,-3.762270E-05,-7.794901E+01,-2.839940E+00
+2.280273E+05,+1.060725E-04,+9.543780E-05,-7.691228E+01,+7.326720E-01
+2.282715E+05,+3.449379E-05,+1.868839E-06,-8.923245E+01,+5.412607E-02
+2.285156E+05,-1.954339E-04,-1.223763E-05,-7.416301E+01,-3.079057E+00
+2.287598E+05,+1.996079E-04,-1.804392E-04,-7.140252E+01,-7.350034E-01
+2.290039E+05,+1.103452E-07,+3.747142E-04,-6.852599E+01,+1.570502E+00
+2.292480E+05,-1.103607E-04,-3.485435E-04,-6.873992E+01,-1.877443E+00
+2.294922E+05,+8.123509E-05,+1.982391E-04,-7.338207E+01,+1.181885E+00
+2.297363E+05,-7.179504E-05,-4.841270E-05,-8.125036E+01,-2.548311E+00
+2.299805E+05,+4.787245E-05,-6.353183E-05,-8.198729E+01,-9.250467E-01
+2.302246E+05,-4.657497E-05,+8.709891E-05,-8.010753E+01,+2.061846E+00
+2.304688E+05,+3.004311E-05,-1.034232E-04,-7.935581E+01,-1.288090E+00
+2.307129E+05,+1.496034E-04,+5.875929E-05,-7.587811E+01,+3.742556E-01
+2.309570E+05,-2.282920E-04,+9.379481E-05,-7.215278E+01,+2.751764E+00
+2.312012E+05,+6.952773E-05,-1.487946E-04,-7.569055E+01,-1.133671E+00
+2.314453E+05,+2.306589E-05,+9.020149E-05,-8.062064E+01,+1.320446E+00
+2.316895E+05,-6.473330E-06,-1.924814E-04,-7.430731E+01,-1.604415E+00
+2.319336E+05,+2.835810E-05,+3.207400E-04,-6.984312E+01,+1.482611E+00
+2.321777E+05,-4.416847E-05,-2.010092E-04,-7.373090E+01,-1.787092E+00
+2.324219E+05,+7.168279E-05,+1.145271E-04,-7.738621E+01,+1.011548E+00
+2.326660E+05,-9.947995E-05,-1.779715E-04,-7.381219E+01,-2.080497E+00
+2.329102E+05,+9.855310E-05,+1.294570E-04,-7.577216E+01,+9.201145E-01
+2.331543E+05,-4.424370E-05,+1.842068E-05,-8.638872E+01,+2.747075E+00
+2.333984E+05,+2.936082E-05,-6.501125E-05,-8.293408E+01,-1.146590E+00
+2.336426E+05,-6.098697E-05,-1.028472E-05,-8.417348E+01,-2.974526E+00
+2.338867E+05,-1.095975E-04,+1.101401E-04,-7.617219E+01,+2.353725E+00
+2.341309E+05,+1.805227E-04,-2.002743E-04,-7.138476E+01,-8.372208E-01
+2.343750E+05,-1.142064E-05,+1.517984E-04,-7.635014E+01,+1.645890E+00
+2.346191E+05,+3.959485E-05,+2.397550E-05,-8.669064E+01,+5.444689E-01
+2.348633E+05,-1.502175E-04,-1.000600E-04,-7.487085E+01,-2.553982E+00
+2.351074E+05,+2.381895E-05,-4.842087E-05,-8.535820E+01,-1.113638E+00
+2.353516E+05,+1.442689E-04,+1.794219E-04,-7.275677E+01,+8.935749E-01
+2.355957E+05,-9.797829E-05,-9.422572E-05,-7.733340E+01,-2.375716E+00
+2.358398E+05,-4.108176E-05,-5.031894E-05,-8.374718E+01,-2.255474E+00
+2.360840E+05,+8.816733E-05,+2.297866E-04,-7.217704E+01,+1.204427E+00
+2.363281E+05,-1.046319E-04,-3.091665E-04,-6.972521E+01,-1.897129E+00
+2.365723E+05,+4.149125E-05,+1.219781E-04,-7.779887E+01,+1.242920E+00
+2.368164E+05,-1.485302E-05,+6.291007E-06,-9.584711E+01,+2.740950E+00
+2.370605E+05,+1.667493E-04,+1.358906E-04,-7.334686E+01,+6.837842E-01
+2.373047E+05,-1.489907E-04,-2.400088E-04,-7.097984E+01,-2.126349E+00
+2.375488E+05,+1.389206E-05,+1.506033E-04,-7.640652E+01,+1.478814E+00
+2.377930E+05,+1.919643E-05,+7.574217E-05,-8.214288E+01,+1.322579E+00
+2.380371E+05,+1.137444E-05,-2.861709E-04,-7.086063E+01,-1.531070E+00
+2.382812E+05,+5.268656E-06,+2.609573E-04,-7.166684E+01,+1.550609E+00
+2.385254E+05,-2.065536E-04,-1.520281E-04,-7.181927E+01,-2.507097E+00
+2.387695E+05,+1.821733E-04,+1.107303E-04,-7.342482E+01,+5.461567E-01
+2.390137E+05,+5.314561E-05,+4.848546E-07,-8.549029E+01,+9.122881E-03
+2.392578E+05,-9.192589E-06,-1.062786E-04,-7.943871E+01,-1.657077E+00
+2.395020E+05,-7.508309E-05,+7.496745E-05,-7.948554E+01,+2.356965E+00
+2.397461E+05,+1.943252E-05,-3.622973E-05,-8.772058E+01,-1.078478E+00
+2.399902E+05,-5.746663E-05,-2.566018E-04,-7.160227E+01,-1.791113E+00
+2.402344E+05,+9.819219E-06,+1.206232E-03,-5.837109E+01,+1.562656E+00
+2.404785E+05,+3.658222E-05,-1.286002E-03,-5.781165E+01,-1.542358E+00
+2.407227E+05,+5.460943E-05,+2.489051E-04,-7.187515E+01,+1.354820E+00
+2.409668E+05,+2.178478E-05,-3.665550E-05,-8.740358E+01,-1.034570E+00
+2.412109E+05,-4.762458E-05,+1.708980E-04,-7.502045E+01,+1.842574E+00
+2.414551E+05,-4.505661E-06,+1.013710E-04,-7.987315E+01,+1.615214E+00
+2.416992E+05,-4.394707E-05,-1.888190E-04,-7.424998E+01,-1.799472E+00
+2.419434E+05,+1.724723E-05,+1.166379E-04,-7.856927E+01,+1.423990E+00
+2.421875E+05,-6.267519E-05,-2.719506E-04,-7.108545E+01,-1.797307E+00
+2.424316E+05,+2.636017E-04,+3.421411E-04,-6.729213E+01,+9.143369E-01
+2.426758E+05,-2.553722E-04,-2.695776E-05,-7.180840E+01,-3.036420E+00
+2.429199E+05,+1.857662E-04,-2.437382E-04,-7.027254E+01,-9.195616E-01
+2.431641E+05,-3.006487E-04,+1.859639E-04,-6.903187E+01,+2.587651E+00
+2.434082E+05,+2.102142E-04,+3.865055E-05,-7.340237E+01,+1.818319E-01
+2.436523E+05,+6.585120E-06,-1.801365E-04,-7.488216E+01,-1.534256E+00
+2.438965E+05,+7.139778E-05,+4.460331E-05,-8.149532E+01,+5.583948E-01
+2.441406E+05,-2.186562E-04,+1.593748E-04,-7.135425E+01,+2.511744E+00
+2.443848E+05,+1.816400E-04,-1.963927E-04,-7.145310E+01,-8.244031E-01
+2.446289E+05,-7.918575E-05,+1.522828E-04,-7.530761E+01,+2.050309E+00
+2.448730E+05,+1.672277E-05,+1.502008E-05,-9.296490E+01,+7.318094E-01
+2.451172E+05,+3.302764E-06,-1.230035E-04,-7.819852E+01,-1.543952E+00
+2.453613E+05,+9.703142E-05,+6.403113E-05,-7.869181E+01,+5.833040E-01
+2.456055E+05,-1.976259E-04,-6.693981E-05,-7.361142E+01,-2.815002E+00
+2.458496E+05,+3.154375E-05,+1.061535E-04,-7.911383E+01,+1.281954E+00
+2.460938E+05,+2.288927E-04,-5.791563E-05,-7.253786E+01,-2.478239E-01
+2.463379E+05,-2.535673E-04,+2.605692E-05,-7.187251E+01,+3.039191E+00
+2.465820E+05,-4.029720E-05,-4.232104E-05,-8.466618E+01,-2.331703E+00
+2.468262E+05,+1.590104E-04,+4.440676E-05,-7.564534E+01,+2.723313E-01
+2.470703E+05,+1.819075E-05,-4.905746E-05,-8.562640E+01,-1.215708E+00
+2.473145E+05,-3.678651E-05,+2.126787E-05,-8.743386E+01,+2.617399E+00
+2.475586E+05,+4.237364E-05,-4.913895E-05,-8.375701E+01,-8.591915E-01
+2.478027E+05,-8.489358E-05,+2.202562E-05,-8.113958E+01,+2.887740E+00
+2.480469E+05,-3.304705E-05,+1.008198E-04,-7.948588E+01,+1.887544E+00
+2.482910E+05,+2.184048E-04,-2.414615E-05,-7.316199E+01,-1.101097E-01
+2.485352E+05,-1.947903E-04,+1.335863E-04,-7.253455E+01,+2.540464E+00
+2.487793E+05,-1.104417E-04,-3.532396E-04,-6.863357E+01,-1.873821E+00
+2.490234E+05,+1.934267E-04,+1.660252E-04,-7.187231E+01,+7.093140E-01
+2.492676E+05,+7.059956E-06,-2.686541E-05,-9.112611E+01,-1.313817E+00
+2.495117E+05,-2.758058E-05,+2.247979E-05,-8.897556E+01,+2.457737E+00
+2.497559E+05,-6.541923E-07,+2.621204E-05,-9.162728E+01,+1.595749E+00
+2.500000E+05,+3.457135E-05,-4.308866E-05,-8.515443E+01,-8.946360E-01
+2.502441E+05,-1.822928E-04,+4.938553E-05,-7.447702E+01,+2.877030E+00
+2.504883E+05,+2.812379E-04,+4.421494E-05,-7.091248E+01,+1.559390E-01
+2.507324E+05,-2.452326E-04,-2.552582E-04,-6.902064E+01,-2.336166E+00
+2.509766E+05,+1.605197E-04,+3.452927E-04,-6.838651E+01,+1.135637E+00
+2.512207E+05,-4.239915E-05,-1.480843E-04,-7.624763E+01,-1.849654E+00
+2.514648E+05,-1.662368E-04,-1.539807E-06,-7.558508E+01,-3.132330E+00
+2.517090E+05,+1.822218E-04,-1.193481E-04,-7.323775E+01,-5.798546E-01
+2.519531E+05,-5.561255E-05,+1.487333E-04,-7.598352E+01,+1.928609E+00
+2.521973E+05,-4.188466E-05,+2.482785E-06,-8.754367E+01,+3.082385E+00
+2.524414E+05,+9.379129E-05,-1.005593E-04,-7.723331E+01,-8.202080E-01
+2.526855E+05,+6.472209E-05,+1.216559E-04,-7.721496E+01,+1.081870E+00
+2.529297E+05,-2.226680E-04,-2.196742E-05,-7.300478E+01,-3.043255E+00
+2.531738E+05,+9.935327E-05,-6.469533E-05,-7.852121E+01,-5.771934E-01
+2.534180E+05,-9.653545E-05,+7.528036E-05,-7.824308E+01,+2.479278E+00
+2.536621E+05,+2.765187E-04,-1.117092E-04,-7.050895E+01,-3.839363E-01
+2.539062E+05,-7.956942E-05,+2.259590E-04,-7.241174E+01,+1.909377E+00
+2.541504E+05,-1.371199E-04,-2.501166E-04,-7.089588E+01,-2.072275E+00
+2.543945E+05,+5.815206E-05,+1.206262E-04,-7.746363E+01,+1.121583E+00
+2.546387E+05,+3.841487E-05,-9.855563E-05,-7.951212E+01,-1.199133E+00
+2.548828E+05,-1.029544E-04,+5.607375E-05,-7.861891E+01,+2.642869E+00
+2.551270E+05,+1.679623E-05,-4.144097E-05,-8.699085E+01,-1.185725E+00
+2.553711E+05,+1.567564E-04,+1.392387E-04,-7.356943E+01,+7.262846E-01
+2.556152E+05,-2.458179E-04,-1.325875E-04,-7.107873E+01,-2.646945E+00
+2.558594E+05,+1.462181E-04,+1.227588E-04,-7.438309E+01,+6.984017E-01
+2.561035E+05,+1.042765E-04,-1.288200E-04,-7.561170E+01,-8.903050E-01
+2.563477E+05,-1.829689E-04,+1.209996E-04,-7.317687E+01,+2.557306E+00
+2.565918E+05,+3.841550E-05,-1.022313E-04,-7.923469E+01,-1.211350E+00
+2.568359E+05,-4.246574E-06,+4.257321E-05,-8.737428E+01,+1.670215E+00
+2.570801E+05,+3.142602E-05,-1.231392E-04,-7.791805E+01,-1.320923E+00
+2.573242E+05,+1.228437E-04,+2.518178E-04,-7.105115E+01,+1.116934E+00
+2.575684E+05,-1.825674E-04,-1.893057E-04,-7.160098E+01,-2.338077E+00
+2.578125E+05,+1.653361E-04,+3.535265E-06,-7.563066E+01,+2.137903E-02
+2.580566E+05,-2.578253E-04,+8.578181E-05,-7.131753E+01,+2.820400E+00
+2.583008E+05,+1.722053E-04,-3.119224E-05,-7.513887E+01,-1.791911E-01
+2.585449E+05,+8.119672E-05,-6.144021E-05,-7.984313E+01,-6.477648E-01
+2.587891E+05,-1.741891E-04,+1.604122E-04,-7.251239E+01,+2.397346E+00
+2.590332E+05,+1.968854E-05,-1.417583E-04,-7.688605E+01,-1.432791E+00
+2.592773E+05,+8.361875E-05,-2.577770E-05,-8.115965E+01,-2.990326E-01
+2.595215E+05,-6.553723E-06,+1.663629E-04,-7.557214E+01,+1.610170E+00
+2.597656E+05,+6.842899E-05,-2.575714E-04,-7.148586E+01,-1.311125E+00
+2.600098E+05,-1.424709E-04,+2.295310E-04,-7.136781E+01,+2.126301E+00
+2.602539E+05,+1.565202E-05,-3.396689E-05,-8.854264E+01,-1.138996E+00
+2.604980E+05,+1.092491E-04,-9.343602E-05,-7.684751E+01,-7.075381E-01
+2.607422E+05,-2.267144E-04,+1.489580E-04,-7.133194E+01,+2.560292E+00
+2.609863E+05,+2.525788E-04,-1.310371E-04,-7.091693E+01,-4.785719E-01
+2.612305E+05,-8.062209E-05,+6.493051E-05,-7.969971E+01,+2.463587E+00
+2.614746E+05,+4.185561E-05,-8.130381E-05,-8.077679E+01,-1.095375E+00
+2.617188E+05,-1.476517E-04,+1.631615E-04,-7.314951E+01,+2.306335E+00
+2.619629E+05,+9.743078E-05,-1.988492E-04,-7.309505E+01,-1.115202E+00
+2.622070E+05,+6.185926E-05,+1.554206E-05,-8.390606E+01,+2.461535E-01
+2.624512E+05,-1.692837E-04,+6.483227E-05,-7.483330E+01,+2.775844E+00
+2.626953E+05,+3.444617E-05,+4.251328E-05,-8.523760E+01,+8.898396E-01
+2.629395E+05,+9.335422E-05,-1.078696E-05,-8.053972E+01,-1.150385E-01
+2.631836E+05,+7.376142E-05,-2.706366E-06,-8.263757E+01,-3.667435E-02
+2.634277E+05,-1.016527E-04,-9.265714E-05,-7.723111E+01,-2.402457E+00
+2.636719E+05,-2.490349E-05,+1.754386E-04,-7.503085E+01,+1.711804E+00
+2.639160E+05,+4.813510E-06,-1.981732E-04,-7.405654E+01,-1.546512E+00
+2.641602E+05,-7.394295E-05,+1.727092E-04,-7.452274E+01,+1.975320E+00
+2.644043E+05,+1.516018E-04,-1.591884E-04,-7.315836E+01,-8.098037E-01
+2.646484E+05,-6.616399E-06,+1.360819E-04,-7.731374E+01,+1.619379E+00
+2.648926E+05,-4.803358E-06,-1.064763E-04,-7.944611E+01,-1.615878E+00
+2.651367E+05,-1.532273E-04,+1.417000E-04,-7.360937E+01,+2.395260E+00
+2.653809E+05,+2.560536E-05,-2.089406E-04,-7.353481E+01,-1.448856E+00
+2.656250E+05,+1.922664E-04,+1.654146E-04,-7.191598E+01,+7.104669E-01
+2.658691E+05,-2.050911E-04,-1.105004E-04,-7.265419E+01,-2.647399E+00
+2.661133E+05,+2.107368E-04,+1.672481E-04,-7.140370E+01,+6.708476E-01
+2.663574E+05,-2.555067E-04,-2.925973E-04,-6.821320E+01,-2.288627E+00
+2.666016E+05,+1.726812E-04,+2.697113E-04,-6.989009E+01,+1.001310E+00
+2.668457E+05,-7.502203E-06,+3.712615E-05,-8.843259E+01,+1.770185E+00
+2.670898E+05,+3.875179E-05,-2.122895E-04,-7.331908E+01,-1.390242E+00
+2.673340E+05,-2.110220E-04,+5.600583E-05,-7.321783E+01,+2.882170E+00
+2.675781E+05,+3.021319E-04,+1.265327E-04,-6.969424E+01,+3.966072E-01
+2.678223E+05,-1.589744E-04,-1.627961E-04,-7.285876E+01,-2.344318E+00
+2.680664E+05,-6.386214E-05,+1.773389E-04,-7.449436E+01,+1.916452E+00
+2.683105E+05,+1.501713E-05,-2.569843E-04,-7.178706E+01,-1.512427E+00
+2.685547E+05,+5.323684E-05,+1.460136E-04,-7.617008E+01,+1.221173E+00
+2.687988E+05,+6.300667E-05,+9.476692E-05,-7.887710E+01,+9.840460E-01
+2.690430E+05,-5.350440E-05,-1.150866E-04,-7.792968E+01,-2.005976E+00
+2.692871E+05,-7.960698E-05,+3.431416E-05,-8.124087E+01,+2.734613E+00
+2.695312E+05,-3.420816E-05,-1.360489E-04,-7.705986E+01,-1.817130E+00
+2.697754E+05,+1.600877E-04,+2.538011E-04,-7.045550E+01,+1.008065E+00
+2.700195E+05,+2.330548E-05,-2.451423E-04,-7.217256E+01,-1.476012E+00
+2.702637E+05,-4.054240E-05,+1.176681E-04,-7.809963E+01,+1.902607E+00
+2.705078E+05,-8.164153E-05,+1.809430E-04,-7.404441E+01,+1.994648E+00
+2.707520E+05,+7.220109E-05,-2.652587E-04,-7.121621E+01,-1.305043E+00
+2.709961E+05,-4.781742E-05,+4.485425E-05,-8.366692E+01,+2.388159E+00
+2.712402E+05,-6.912946E-05,+3.258171E-06,-8.319710E+01,+3.094496E+00
+2.714844E+05,+1.128024E-04,+1.401495E-04,-7.489908E+01,+8.930918E-01
+2.717285E+05,+6.339923E-05,-1.504992E-04,-7.573986E+01,-1.172098E+00
+2.719727E+05,-2.299598E-04,+1.414080E-04,-7.137405E+01,+2.590271E+00
+2.722168E+05,+2.311807E-04,-1.595109E-04,-7.102988E+01,-6.039721E-01
+2.724609E+05,-1.773733E-04,+1.096925E-04,-7.361573E+01,+2.587734E+00
+2.727051E+05,+1.838614E-04,-5.473550E-05,-7.434141E+01,-2.893453E-01
+2.729492E+05,-2.363968E-04,+3.787420E-05,-7.241710E+01,+2.982728E+00
+2.731934E+05,+2.979391E-04,-2.404738E-06,-7.051717E+01,-8.071065E-03
+2.734375E+05,-1.253087E-04,-2.772946E-05,-7.783275E+01,-2.923813E+00
+2.736816E+05,-2.269607E-04,-8.086227E-05,-7.236198E+01,-2.799331E+00
+2.739258E+05,+3.001809E-04,+1.369133E-04,-6.963156E+01,+4.279173E-01
+2.741699E+05,-2.316215E-04,-1.354987E-04,-7.142617E+01,-2.612275E+00
+2.744141E+05,+1.439028E-04,+7.053097E-05,-7.590360E+01,+4.557199E-01
+2.746582E+05,+3.716887E-05,+6.773223E-05,-8.224085E+01,+1.068904E+00
+2.749023E+05,-1.152026E-04,-4.452035E-05,-7.816624E+01,-2.772819E+00
+2.751465E+05,+1.315918E-04,+5.017328E-05,-7.702595E+01,+3.642646E-01
+2.753906E+05,-1.148879E-04,-2.322367E-04,-7.173064E+01,-2.030196E+00
+2.756348E+05,+2.050041E-04,+2.395474E-04,-7.002572E+01,+8.629461E-01
+2.758789E+05,-2.627467E-04,+9.746817E-06,-7.160328E+01,+3.104514E+00
+2.761230E+05,+1.231529E-04,-8.769460E-05,-7.640981E+01,-6.187869E-01
+2.763672E+05,-2.237904E-04,+4.683853E-06,-7.300127E+01,+3.120666E+00
+2.766113E+05,+2.427849E-04,-4.249900E-06,-7.229424E+01,-1.750300E-02
+2.768555E+05,+5.844897E-05,-5.167940E-05,-8.215594E+01,-7.240056E-01
+2.770996E+05,-7.798651E-05,+6.256392E-06,-8.213175E+01,+3.061540E+00
+2.773438E+05,-4.181998E-05,+1.094439E-04,-7.862428E+01,+1.935789E+00
+2.775879E+05,-2.690282E-05,+1.311249E-04,-7.746722E+01,+1.773157E+00
+2.778320E+05,+1.385917E-04,-3.088199E-04,-6.940901E+01,-1.148959E+00
+2.780762E+05,-2.156980E-04,+6.565517E-05,-7.293826E+01,+2.846118E+00
+2.783203E+05,+1.090074E-04,+1.436921E-04,-7.487716E+01,+9.218023E-01
+2.785645E+05,+1.822286E-04,+2.470585E-04,-7.025741E+01,+9.352831E-01
+2.788086E+05,-3.218180E-04,-9.332375E-04,-6.011219E+01,-1.902867E+00
+2.790527E+05,+5.013762E-05,+8.734926E-04,-6.116053E+01,+1.513460E+00
+2.792969E+05,+2.260428E-04,-4.250601E-04,-6.634940E+01,-1.082041E+00
+2.795410E+05,-8.942185E-05,+1.461426E-04,-7.532333E+01,+2.119906E+00
+2.797852E+05,+8.485570E-05,+2.742155E-05,-8.099500E+01,+3.125623E-01
+2.800293E+05,-2.186965E-04,-1.005909E-05,-7.319398E+01,-3.095629E+00
+2.802734E+05,+2.052992E-05,+8.176377E-05,-8.148326E+01,+1.324794E+00
+2.805176E+05,+6.475056E-05,-1.823254E-04,-7.426720E+01,-1.229552E+00
+2.807617E+05,-1.782793E-05,+1.510894E-04,-7.635527E+01,+1.688249E+00
+2.810059E+05,+1.844031E-04,-1.167584E-04,-7.322055E+01,-5.644523E-01
+2.812500E+05,-2.475158E-04,+9.898555E-05,-7.148361E+01,+2.761159E+00
+2.814941E+05,+1.017921E-04,+4.476026E-05,-7.907802E+01,+4.142741E-01
+2.817383E+05,+4.568434E-05,-2.808681E-04,-7.091655E+01,-1.409554E+00
+2.819824E+05,-1.472522E-04,+2.887383E-04,-6.978591E+01,+2.042400E+00
+2.822266E+05,+1.761677E-04,-8.642163E-05,-7.414497E+01,-4.560709E-01
+2.824707E+05,-2.448890E-04,-9.110546E-05,-7.165765E+01,-2.785430E+00
+2.827148E+05,+1.497688E-04,+1.243571E-04,-7.421413E+01,+6.929615E-01
+2.829590E+05,+7.157257E-05,+4.289762E-05,-8.157214E+01,+5.399476E-01
+2.832031E+05,+3.268931E-05,-1.061641E-04,-7.908706E+01,-1.272096E+00
+2.834473E+05,+4.124299E-05,+1.165620E-04,-7.815658E+01,+1.230715E+00
+2.836914E+05,-2.076725E-04,-2.010675E-04,-7.078022E+01,-2.372352E+00
+2.839355E+05,+1.153010E-05,+1.176865E-04,-7.854398E+01,+1.473135E+00
+2.841797E+05,+1.605507E-04,-9.722374E-05,-7.453100E+01,-5.445008E-01
+2.844238E+05,-1.686907E-04,+1.151269E-04,-7.379752E+01,+2.542727E+00
+2.846680E+05,+7.015043E-05,+1.245917E-04,-7.689430E+01,+1.057995E+00
+2.849121E+05,-5.541649E-05,-3.162212E-04,-6.986881E+01,-1.744281E+00
+2.851562E+05,+5.209452E-05,+5.898650E-05,-8.208082E+01,+8.473633E-01
+2.854004E+05,-1.724744E-05,+1.999034E-04,-7.395139E+01,+1.656862E+00
+2.856445E+05,+7.775710E-05,-4.002478E-05,-8.116444E+01,-4.753709E-01
+2.858887E+05,-8.494463E-05,-6.385177E-05,-7.947205E+01,-2.497013E+00
+2.861328E+05,+1.401712E-04,-9.860609E-05,-7.532079E+01,-6.130504E-01
+2.863770E+05,-1.231430E-04,+2.550399E-04,-7.095774E+01,+2.020620E+00
+2.866211E+05,-1.113785E-04,-2.401823E-04,-7.154327E+01,-2.005005E+00
+2.868652E+05,+1.961494E-04,+1.820872E-05,-7.411099E+01,+9.256559E-02
+2.871094E+05,-1.359122E-04,+2.173266E-04,-7.182415E+01,+2.129670E+00
+2.873535E+05,+8.556757E-05,-2.203325E-04,-7.252835E+01,-1.200367E+00
+2.875977E+05,-5.078291E-05,+1.815546E-05,-8.536327E+01,+2.798242E+00
+2.878418E+05,+2.599939E-06,+1.403296E-04,-7.705553E+01,+1.552271E+00
+2.880859E+05,+4.150952E-05,-1.141630E-04,-7.831024E+01,-1.222059E+00
+2.883301E+05,-1.278619E-05,-6.536412E-05,-8.353013E+01,-1.763972E+00
+2.885742E+05,-6.267476E-05,+1.394786E-04,-7.631111E+01,+1.993110E+00
+2.888184E+05,+1.833859E-04,+4.104132E-05,-7.452043E+01,+2.201697E-01
+2.890625E+05,-1.840298E-04,-1.249697E-04,-7.305532E+01,-2.545050E+00
+2.893066E+05,+7.534301E-05,+1.174770E-04,-7.710468E+01,+1.000531E+00
+2.895508E+05,+4.786079E-05,-2.001002E-04,-7.373344E+01,-1.336023E+00
+2.897949E+05,-1.324162E-04,+7.641639E-05,-7.631276E+01,+2.618187E+00
+2.900391E+05,+9.809469E-05,+2.045614E-04,-7.288464E+01,+1.123653E+00
+2.902832E+05,-3.364290E-05,-3.015204E-04,-7.035993E+01,-1.681914E+00
+2.905273E+05,+5.110413E-05,+2.766217E-04,-7.101653E+01,+1.388112E+00
+2.907715E+05,-1.343199E-04,-1.126304E-04,-7.512474E+01,-2.443799E+00
+2.910156E+05,+2.035997E-04,-1.964736E-04,-7.096613E+01,-7.675881E-01
+2.912598E+05,-3.033874E-04,+1.031411E-04,-6.988506E+01,+2.813885E+00
+2.915039E+05,+2.952417E-04,+1.998094E-04,-6.895883E+01,+5.949616E-01
+2.917480E+05,-1.274844E-04,-1.452831E-04,-7.427599E+01,-2.291034E+00
+2.919922E+05,+8.059349E-05,+5.307732E-06,-8.185520E+01,+6.576310E-02
+2.922363E+05,-1.221586E-04,+7.788904E-05,-7.678000E+01,+2.573980E+00
+2.924805E+05,+1.382913E-04,-1.070543E-04,-7.514490E+01,-6.587614E-01
+2.927246E+05,-1.841278E-04,+3.927421E-05,-7.450439E+01,+2.931443E+00
+2.929688E+05,+1.943070E-04,-6.570885E-05,-7.375998E+01,-3.260975E-01
+2.932129E+05,-1.302374E-04,+1.600516E-04,-7.370811E+01,+2.253848E+00
+2.934570E+05,+7.131336E-05,-1.085109E-04,-7.773137E+01,-9.893763E-01
+2.937012E+05,-4.181885E-05,-5.502209E-05,-8.320913E+01,-2.220690E+00
+2.939453E+05,+5.021763E-05,+2.107443E-04,-7.328503E+01,+1.336872E+00
+2.941895E+05,-6.256109E-05,-1.838515E-04,-7.423483E+01,-1.898786E+00
+2.944336E+05,+4.113285E-06,+8.341647E-05,-8.156441E+01,+1.521526E+00
+2.946777E+05,-6.064727E-06,-4.122056E-05,-8.760471E+01,-1.716877E+00
+2.949219E+05,+6.751497E-05,+2.237217E-05,-8.295953E+01,+3.199790E-01
+2.951660E+05,-5.759318E-05,-1.791506E-04,-7.450851E+01,-1.881840E+00
+2.954102E+05,+8.282619E-05,+3.010478E-04,-7.011040E+01,+1.302313E+00
+2.956543E+05,-2.606560E-05,-2.877824E-04,-7.078323E+01,-1.661124E+00
+2.958984E+05,-1.573406E-04,+1.811780E-04,-7.239716E+01,+2.285894E+00
+2.961426E+05,+8.457895E-05,-4.984825E-05,-8.015993E+01,-5.325662E-01
+2.963867E+05,+1.092725E-04,+3.622201E-05,-7.877702E+01,+3.200845E-01
+2.966309E+05,+4.901628E-06,+8.427042E-05,-8.147183E+01,+1.512696E+00
+2.968750E+05,-1.103363E-04,-1.866895E-04,-7.327652E+01,-2.104583E+00
+2.971191E+05,+1.517226E-05,+4.343403E-05,-8.674339E+01,+1.234730E+00
+2.973633E+05,-1.799537E-05,+2.351233E-05,-9.057167E+01,+2.224055E+00
+2.976074E+05,-8.366924E-06,+5.128325E-05,-8.568640E+01,+1.732523E+00
+2.978516E+05,+9.755279E-05,-9.292898E-05,-7.741068E+01,-7.611287E-01
+2.980957E+05,-1.395743E-04,+9.616542E-05,-7.541683E+01,+2.538294E+00
+2.983398E+05,+1.785024E-04,-5.420246E-06,-7.496312E+01,-3.035579E-02
+2.985840E+05,+8.406166E-06,-7.576522E-05,-8.235747E+01,-1.460298E+00
+2.988281E+05,-2.389872E-04,-1.461660E-06,-7.243234E+01,-3.135477E+00
+2.990723E+05,+1.804216E-04,+8.973293E-05,-7.391432E+01,+4.615265E-01
+2.993164E+05,-1.488094E-04,-6.061768E-06,-7.654019E+01,-3.100880E+00
+2.995605E+05,+2.218879E-04,-6.484723E-05,-7.272138E+01,-2.843337E-01
+2.998047E+05,-2.316648E-04,+3.608711E-06,-7.270174E+01,+3.126017E+00
+3.000488E+05,+2.041455E-04,+1.778687E-05,-7.376836E+01,+8.690894E-02
+3.002930E+05,-8.715054E-05,-3.171543E-05,-8.065446E+01,-2.792575E+00
+3.005371E+05,-1.341019E-04,+9.043604E-05,-7.582329E+01,+2.548267E+00
+3.007812E+05,+1.426912E-04,-5.467852E-05,-7.631704E+01,-3.659357E-01
+3.010254E+05,+1.596251E-05,-6.336246E-06,-9.530252E+01,-3.778704E-01
+3.012695E+05,+1.279139E-04,-2.487529E-05,-7.770043E+01,-1.920717E-01
+3.015137E+05,-1.993104E-04,-2.564725E-05,-7.393808E+01,-3.013616E+00
+3.017578E+05,+4.466295E-05,+1.439977E-04,-7.643398E+01,+1.270041E+00
